"id","uuid_key","district_id","code","name","status","created_by","created_at","created_client","updated_by","updated_at","updated_client","deleted","kemendagri_code"
2,"84bb8518-d825-422f-882a-bba442286da6",1,"1101020",Simeulue Timur,A,43,2021-08-27 09:58:36:692021,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:692021,c1bbb0d29b3b4864b491bf38851b3821,false,
3,b140589e-19a2-45df-b69e-bffa2a05640d,1,"1101021",Teupah Barat,A,43,2021-08-27 09:58:36:699469,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:699469,c1bbb0d29b3b4864b491bf38851b3821,false,
4,ba4b7e0a-6e90-4542-8781-1b9af57d7e92,1,"1101022",Teupah Tengah,A,43,2021-08-27 09:58:36:706781,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:706781,c1bbb0d29b3b4864b491bf38851b3821,false,
5,"22d39163-a105-4113-bcfa-4ba3cb501413",1,"1101030",Simeulue Tengah,A,43,2021-08-27 09:58:36:711415,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:711415,c1bbb0d29b3b4864b491bf38851b3821,false,
6,"3efef14a-d325-44f7-a24f-62b77ba61842",1,"1101031",Teluk Dalam,A,43,2021-08-27 09:58:36:716161,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:716161,c1bbb0d29b3b4864b491bf38851b3821,false,
7,a54f3d45-bcb9-4131-830d-d6264d048d33,1,"1101032",Simeulue Cut,A,43,2021-08-27 09:58:36:720390,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:720390,c1bbb0d29b3b4864b491bf38851b3821,false,
8,"93954d0b-41a9-4a0b-a7ea-5df8e0a061b0",1,"1101040",Salang,A,43,2021-08-27 09:58:36:724743,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:724743,c1bbb0d29b3b4864b491bf38851b3821,false,
9,"8126dd32-f8b4-434e-9f90-dfbf14946aa3",1,"1101050",Simeulue Barat,A,43,2021-08-27 09:58:36:729618,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:729618,c1bbb0d29b3b4864b491bf38851b3821,false,
10,"21b03fc4-d3e2-4a29-8ba1-8e58386a9a2f",1,"1101051",Alafan,A,43,2021-08-27 09:58:36:733942,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 09:58:36:733942,c1bbb0d29b3b4864b491bf38851b3821,false,
11,fa9a1e6a-ce7f-4cde-afb0-256971128f69,2,"1102010",Pulau Banyak,A,43,2021-08-27 10:05:59:112485,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:112485,c1bbb0d29b3b4864b491bf38851b3821,false,
12,fc07b65c-becf-4253-b6cf-f9992b437d39,2,"1102011",Pulau Banyak Barat,A,43,2021-08-27 10:05:59:118370,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:118370,c1bbb0d29b3b4864b491bf38851b3821,false,
13,"3415496f-a9c7-4d93-97ed-db08d6b57122",2,"1102020",Singkil,A,43,2021-08-27 10:05:59:123507,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:123507,c1bbb0d29b3b4864b491bf38851b3821,false,
14,de42ac32-c874-4be4-af92-5f6c5a7c1a02,2,"1102021",Singkil Utara,A,43,2021-08-27 10:05:59:129026,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:129026,c1bbb0d29b3b4864b491bf38851b3821,false,
15,"8b0ea0ee-f69c-4ec5-8e3a-b37f20e3f265",2,"1102022",Kuala Baru,A,43,2021-08-27 10:05:59:134015,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:134015,c1bbb0d29b3b4864b491bf38851b3821,false,
16,"15386767-48cd-49a0-acbe-2840cd9546c4",2,"1102030",Simpang Kanan,A,43,2021-08-27 10:05:59:138506,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:138506,c1bbb0d29b3b4864b491bf38851b3821,false,
17,b4ce4a05-a99c-4e44-9464-640fc5680c65,2,"1102031",Gunung Meriah,A,43,2021-08-27 10:05:59:144438,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:144438,c1bbb0d29b3b4864b491bf38851b3821,false,
18,"821df449-46a7-4a60-8611-8cbdaed6d6a2",2,"1102032",Danau Paris,A,43,2021-08-27 10:05:59:149775,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:149775,c1bbb0d29b3b4864b491bf38851b3821,false,
19,"80961876-e09b-4e8e-bd14-ca5f1578e70b",2,"1102033",Suro,A,43,2021-08-27 10:05:59:154234,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:154234,c1bbb0d29b3b4864b491bf38851b3821,false,
20,"6f39e6c4-c538-4d83-9afa-05a8546b931a",2,"1102042",Singkohor,A,43,2021-08-27 10:05:59:158858,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:158858,c1bbb0d29b3b4864b491bf38851b3821,false,
21,f5711034-6e27-4929-aa54-fd35d023b05e,2,"1102043",Kota Baharu,A,43,2021-08-27 10:05:59:163632,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 10:05:59:163632,c1bbb0d29b3b4864b491bf38851b3821,false,
22,"96dc90a8-001f-48f0-8884-3f0e65214ea6",3,"1103010",Trumon,A,43,2021-08-27 11:13:48:330133,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:330133,c1bbb0d29b3b4864b491bf38851b3821,false,
23,b19cf38d-8392-4e35-af5b-cfba9233d457,3,"1103011",Trumon Timur,A,43,2021-08-27 11:13:48:334484,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:334484,c1bbb0d29b3b4864b491bf38851b3821,false,
24,"501eb93c-121d-4caa-a91b-2c5a56796d65",3,"1103012",Trumon Tengah,A,43,2021-08-27 11:13:48:338499,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:338499,c1bbb0d29b3b4864b491bf38851b3821,false,
25,c6f2df61-c1c6-4925-a743-9d57fd1f730f,3,"1103020",Bakongan,A,43,2021-08-27 11:13:48:343010,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:343010,c1bbb0d29b3b4864b491bf38851b3821,false,
26,"7692a5ae-71c3-4bad-ac8f-86fd6c490011",3,"1103021",Bakongan Timur,A,43,2021-08-27 11:13:48:347871,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:347871,c1bbb0d29b3b4864b491bf38851b3821,false,
27,aa48ebf6-199c-46ff-9db9-8ac39b5934a6,3,"1103022",Kota Bahagia,A,43,2021-08-27 11:13:48:351619,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:351619,c1bbb0d29b3b4864b491bf38851b3821,false,
28,"692a88a5-55a3-4b01-a6d8-cce72f7325f1",3,"1103030",Kluet Selatan,A,43,2021-08-27 11:13:48:355671,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:355671,c1bbb0d29b3b4864b491bf38851b3821,false,
29,"4fc763ed-ad43-4063-a8b2-d2c68ccfe79b",3,"1103031",Kluet Timur,A,43,2021-08-27 11:13:48:359935,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:359935,c1bbb0d29b3b4864b491bf38851b3821,false,
30,adfd0481-958d-4e2c-add5-cad896ad2c19,3,"1103040",Kluet Utara,A,43,2021-08-27 11:13:48:364562,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:364562,c1bbb0d29b3b4864b491bf38851b3821,false,
31,"7be026d9-6f60-4669-bbba-601cdbc2e264",3,"1103041",Pasi Raja,A,43,2021-08-27 11:13:48:369286,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:369286,c1bbb0d29b3b4864b491bf38851b3821,false,
32,"51422eee-401a-4edb-875b-bfe39c946926",3,"1103042",Kluet Tengah,A,43,2021-08-27 11:13:48:373644,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:373644,c1bbb0d29b3b4864b491bf38851b3821,false,
33,"63306862-8b59-41fb-a8f9-f0ce0fac181d",3,"1103050",Tapak Tuan,A,43,2021-08-27 11:13:48:380668,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:380668,c1bbb0d29b3b4864b491bf38851b3821,false,
34,"486488a9-e1ca-4828-bbc4-ec18ce304e40",3,"1103060",Samadua,A,43,2021-08-27 11:13:48:385037,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:385037,c1bbb0d29b3b4864b491bf38851b3821,false,
35,"46bad6d2-9808-49af-8301-b51a5d37e26c",3,"1103070",Sawang,A,43,2021-08-27 11:13:48:389370,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:389370,c1bbb0d29b3b4864b491bf38851b3821,false,
36,"49be4151-a235-46ad-af94-3eadfcbbb5e2",3,"1103080",Meukek,A,43,2021-08-27 11:13:48:393451,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:393451,c1bbb0d29b3b4864b491bf38851b3821,false,
37,"087cd989-48d3-4a60-b0bd-a16a0e1cd51e",3,"1103090",Labuhan Haji,A,43,2021-08-27 11:13:48:397958,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:397958,c1bbb0d29b3b4864b491bf38851b3821,false,
38,"6a0f782a-a5b6-447d-8741-87ece17b5c6c",3,"1103091",Labuhan Haji Timur,A,43,2021-08-27 11:13:48:402388,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:402388,c1bbb0d29b3b4864b491bf38851b3821,false,
39,"5f872e6e-e002-4e64-8259-2c7355e3f521",3,"1103092",Labuhan Haji Barat,A,43,2021-08-27 11:13:48:406589,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:13:48:406589,c1bbb0d29b3b4864b491bf38851b3821,false,
40,"0810ff51-5bc5-402f-a821-886f544ee2b3",4,"1104010",Lawe Alas,A,43,2021-08-27 11:19:29:856279,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:856279,c1bbb0d29b3b4864b491bf38851b3821,false,
41,fa48a958-a8de-49dc-8af2-2d37b3c1f878,4,"1104011",Babul Rahmah,A,43,2021-08-27 11:19:29:860851,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:860851,c1bbb0d29b3b4864b491bf38851b3821,false,
44,"4333d9fb-8e41-4a13-9d6a-ca13dc07bc50",4,"1104021",Babul Makmur,A,43,2021-08-27 11:19:29:873940,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:873940,c1bbb0d29b3b4864b491bf38851b3821,false,
47,"96ac28b0-d8fa-4da7-b88a-7ebe8e644462",4,"1104030",Bambel,A,43,2021-08-27 11:19:29:887394,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:887394,c1bbb0d29b3b4864b491bf38851b3821,false,
50,"40bac67a-c496-4725-91d8-20210d67e3fb",4,"1104040",Babussalam,A,43,2021-08-27 11:19:29:901499,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:901499,c1bbb0d29b3b4864b491bf38851b3821,false,
53,"06568573-0b6c-4296-a8ef-6617d657c3d1",4,"1104051",Darul Hasanah,A,43,2021-08-27 11:19:29:917345,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:917345,c1bbb0d29b3b4864b491bf38851b3821,false,
58,cafc1f30-599a-4d9a-b633-0f98224e6429,5,"1105082",Peunaron,A,43,2021-08-27 11:20:40:141949,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:141949,c1bbb0d29b3b4864b491bf38851b3821,false,
61,"29400bfa-5e1f-4c5f-bb1b-9dede6432414",5,"1105101",Sungai Raya,A,43,2021-08-27 11:20:40:153627,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:153627,c1bbb0d29b3b4864b491bf38851b3821,false,
64,f588a999-971a-4229-8f76-b525ed610448,5,"1105112",Peureulak Barat,A,43,2021-08-27 11:20:40:165571,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:165571,c1bbb0d29b3b4864b491bf38851b3821,false,
1395,"7229916a-59c6-45ac-ab24-3399bf1a695c",108,"1610010",Muara Kuang,A,43,2021-08-27 11:58:54:564527,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:564527,c1bbb0d29b3b4864b491bf38851b3821,false,
1398,"5c5c47d5-7e67-4c36-afb6-e37cd7269839",108,"1610020",Tanjung Batu,A,43,2021-08-27 11:58:54:581125,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:581125,c1bbb0d29b3b4864b491bf38851b3821,false,
1401,b88920d5-8462-44fe-aed1-06ad40606ed7,108,"1610031",Kandis,A,43,2021-08-27 11:58:54:595344,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:595344,c1bbb0d29b3b4864b491bf38851b3821,false,
1404,e97ebbd8-5c60-4f98-ba4c-0f831b160744,108,"1610042",Sungai Pinang,A,43,2021-08-27 11:58:54:608837,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:608837,c1bbb0d29b3b4864b491bf38851b3821,false,
1406,"7b227783-6246-491f-9826-a0ca69a75a96",108,"1610051",Pemulutan Selatan,A,43,2021-08-27 11:58:54:621862,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:621862,c1bbb0d29b3b4864b491bf38851b3821,false,
1409,"11fe4c26-b0e4-4e82-893e-c0aa689fc6bd",108,"1610061",Indralaya Utara,A,43,2021-08-27 11:58:54:635354,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:635354,c1bbb0d29b3b4864b491bf38851b3821,false,
1412,"9a74b19f-7182-4556-af53-707a750bb797",109,"1611020",Lintang Kanan,A,43,2021-08-27 11:58:54:649791,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:649791,c1bbb0d29b3b4864b491bf38851b3821,false,
1415,"52998228-6418-4ebc-880f-60297af9f704",109,"1611040",Pasemah Air Keruh,A,43,2021-08-27 11:58:54:663052,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:663052,c1bbb0d29b3b4864b491bf38851b3821,false,
1417,"7f46d8f8-58c4-4722-b3df-f6ffba19742c",109,"1611051",Sikap Dalam,A,43,2021-08-27 11:58:54:674528,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:674528,c1bbb0d29b3b4864b491bf38851b3821,false,
1420,"1dd6d928-bec9-4d5e-b4c1-0f5fc38f6e01",109,"1611071",Saling,A,43,2021-08-27 11:58:54:687210,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:687210,c1bbb0d29b3b4864b491bf38851b3821,false,
1423,eb3c7225-4613-4dc5-8440-fbf14e20e2b7,110,"1612030",Abab,A,43,2021-08-27 11:58:54:701835,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:701835,c1bbb0d29b3b4864b491bf38851b3821,false,
1428,"6942395a-c1da-4024-a866-4620445b7e47",111,"1613030",Rawas Ulu,A,43,2021-08-27 11:58:54:726787,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:726787,c1bbb0d29b3b4864b491bf38851b3821,false,
1431,"250c09c9-dfa4-49d6-b1f6-7735e4db50c3",111,"1613060",Rawas Ilir,A,43,2021-08-27 11:58:54:740308,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:740308,c1bbb0d29b3b4864b491bf38851b3821,false,
1434,"9edf6834-522c-472f-9a47-c4293dd81b76",112,"1671011",Gandus,A,43,2021-08-27 11:58:54:753287,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:753287,c1bbb0d29b3b4864b491bf38851b3821,false,
1436,ef5edd77-56f0-4313-bd70-7917f4e3c0f7,112,"1671021",Kertapati,A,43,2021-08-27 11:58:54:764817,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:764817,c1bbb0d29b3b4864b491bf38851b3821,false,
1439,b609b233-16c5-4556-b3ec-fc8dec2d69e5,112,"1671031",Plaju,A,43,2021-08-27 11:58:54:776709,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:776709,c1bbb0d29b3b4864b491bf38851b3821,false,
1442,"8ede9a58-c95d-4fc9-ab88-00bcc75fe4d6",112,"1671050",Ilir Timur I,A,43,2021-08-27 11:58:54:788803,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:788803,c1bbb0d29b3b4864b491bf38851b3821,false,
1445,e80e7b90-5a49-4e12-bcb8-a769775455d0,112,"1671061",Kalidoni,A,43,2021-08-27 11:58:54:802446,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:802446,c1bbb0d29b3b4864b491bf38851b3821,false,
1447,c043cc57-8c92-4450-a094-6c12b439431c,112,"1671070",Sako,A,43,2021-08-27 11:58:54:813976,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:813976,c1bbb0d29b3b4864b491bf38851b3821,false,
1450,"8e2e01c5-458a-4d10-9687-3a902626b7b0",112,"1671081",Alang Alang Lebar,A,43,2021-08-27 11:58:54:827087,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:827087,c1bbb0d29b3b4864b491bf38851b3821,false,
1453,"6c4902e7-641a-4c91-a8c7-471e936b3c74",113,"1672021",Prabumulih Selatan,A,43,2021-08-27 11:58:54:839827,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:839827,c1bbb0d29b3b4864b491bf38851b3821,false,
1456,"776f6185-af77-4618-91aa-49f8b4bf79a6",113,"1672040",Cambai,A,43,2021-08-27 11:58:54:854974,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:854974,c1bbb0d29b3b4864b491bf38851b3821,false,
1457,"40687d7a-cfaa-4800-a5ff-4cc8081a2120",114,"1673010",Dempo Selatan,A,43,2021-08-27 11:58:54:859898,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:859898,c1bbb0d29b3b4864b491bf38851b3821,false,
1460,"0fc3653a-4ad4-4a8b-8bee-c9a58af674d0",114,"1673030",Pagar Alam Selatan,A,43,2021-08-27 11:58:54:872526,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:872526,c1bbb0d29b3b4864b491bf38851b3821,false,
1463,"11f4196d-db57-4a60-a737-4bfea8160505",115,"1674012",Lubuk Linggau Barat Ii,A,43,2021-08-27 11:58:54:885564,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:885564,c1bbb0d29b3b4864b491bf38851b3821,false,
1466,ee7647b2-fc9b-463b-abfd-e34b23751d16,115,"1674031",Lubuk Linggau Timur I,A,43,2021-08-27 11:58:54:902173,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:902173,c1bbb0d29b3b4864b491bf38851b3821,false,
1469,c9fb451e-c5b1-47a8-8376-5f09323c3581,115,"1674042",Lubuk Linggau Utara Ii,A,43,2021-08-27 11:58:54:914878,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:914878,c1bbb0d29b3b4864b491bf38851b3821,false,
1470,"1470cdec-d4f8-4c8b-a53d-706b367beb01",116,"1701040",Manna,A,43,2021-08-27 11:58:54:919924,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:919924,c1bbb0d29b3b4864b491bf38851b3821,false,
1473,db8f166e-0b68-4777-aaec-5420fa37d109,116,"1701043",Bunga Mas,A,43,2021-08-27 11:58:54:931897,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:931897,c1bbb0d29b3b4864b491bf38851b3821,false,
1478,"7190cbf2-53f8-4695-bfc4-912c7193287a",116,"1701060",Pino,A,43,2021-08-27 11:58:54:954979,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:954979,c1bbb0d29b3b4864b491bf38851b3821,false,
1482,f5dbd8ea-3e0a-47a7-93ca-7c12998c03f1,117,"1702021",Sindang Beliti Ilir,A,43,2021-08-27 11:58:54:973469,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:973469,c1bbb0d29b3b4864b491bf38851b3821,false,
1485,"870dfe06-b129-4b9e-954b-af8f397890de",117,"1702032",Binduriang,A,43,2021-08-27 11:58:54:985885,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:985885,c1bbb0d29b3b4864b491bf38851b3821,false,
42,"2a061847-8155-4539-abe3-d1414c35f736",4,"1104012",Tanoh Alas,A,43,2021-08-27 11:19:29:865688,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:865688,c1bbb0d29b3b4864b491bf38851b3821,false,
45,"4af893d0-8b79-4e5a-8ecc-75d09d171208",4,"1104022",Semadam,A,43,2021-08-27 11:19:29:878446,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:878446,c1bbb0d29b3b4864b491bf38851b3821,false,
48,"695e820e-0389-4990-a5a6-7beab6ba146f",4,"1104031",Bukit Tusam,A,43,2021-08-27 11:19:29:891823,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:891823,c1bbb0d29b3b4864b491bf38851b3821,false,
52,a4c7ce42-6573-41e5-948c-a3756e9b5366,4,"1104050",Badar,A,43,2021-08-27 11:19:29:913343,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:913343,c1bbb0d29b3b4864b491bf38851b3821,false,
55,"2d26eac9-8559-4c13-b29c-779fbb6c5165",4,"1104053",Deleng Pokhkisen,A,43,2021-08-27 11:19:29:925304,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:19:29:925304,c1bbb0d29b3b4864b491bf38851b3821,false,
57,"6602eb19-5602-4615-8d78-101c348b0f06",5,"1105081",Simpang Jernih,A,43,2021-08-27 11:20:40:137509,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:137509,c1bbb0d29b3b4864b491bf38851b3821,false,
60,f0c591b9-a1d2-4620-ac9e-0b909169d38c,5,"1105100",Rantau Selamat,A,43,2021-08-27 11:20:40:149942,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:149942,c1bbb0d29b3b4864b491bf38851b3821,false,
63,b795a389-c563-4102-8826-7a90bfd5a7db,5,"1105111",Peureulak Timur,A,43,2021-08-27 11:20:40:161699,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:20:40:161699,c1bbb0d29b3b4864b491bf38851b3821,false,
1396,acb20151-3e53-4959-89da-0dc3ac41db9f,108,"1610011",Rambang Kuang,A,43,2021-08-27 11:58:54:570803,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:570803,c1bbb0d29b3b4864b491bf38851b3821,false,
1399,dbdd4b9e-e708-403f-9632-a1a48a40113e,108,"1610021",Payaraman,A,43,2021-08-27 11:58:54:586055,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:586055,c1bbb0d29b3b4864b491bf38851b3821,false,
1402,b22c831c-3b6a-4eae-b809-8b8d1453af38,108,"1610040",Tanjung Raja,A,43,2021-08-27 11:58:54:600133,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:600133,c1bbb0d29b3b4864b491bf38851b3821,false,
1405,"9293496c-4616-4326-976a-07f6ece45801",108,"1610050",Pemulutan,A,43,2021-08-27 11:58:54:614477,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:614477,c1bbb0d29b3b4864b491bf38851b3821,false,
1407,ec4f44f3-83a4-4f92-89c9-98b83e0cec1b,108,"1610052",Pemulutan Barat,A,43,2021-08-27 11:58:54:626244,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:626244,c1bbb0d29b3b4864b491bf38851b3821,false,
1410,a5a6bca1-207f-456f-a03a-746f7969df4c,108,"1610062",Indralaya Selatan,A,43,2021-08-27 11:58:54:639596,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:639596,c1bbb0d29b3b4864b491bf38851b3821,false,
1411,cae31165-31bc-44db-9558-6906089ddb58,109,"1611010",Muara Pinang,A,43,2021-08-27 11:58:54:645051,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:645051,c1bbb0d29b3b4864b491bf38851b3821,false,
1414,"8e1e3995-3cb6-4dee-a37a-4710d66f8297",109,"1611031",Pendopo Barat,A,43,2021-08-27 11:58:54:658861,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:658861,c1bbb0d29b3b4864b491bf38851b3821,false,
1418,"3c6828a4-2333-4eb9-9d07-530670a89ca7",109,"1611060",Talang Padang,A,43,2021-08-27 11:58:54:678835,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:678835,c1bbb0d29b3b4864b491bf38851b3821,false,
1422,"4c0dc73b-5ce9-4601-be56-cdf49a495bd2",110,"1612020",Tanah Abang,A,43,2021-08-27 11:58:54:696912,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:696912,c1bbb0d29b3b4864b491bf38851b3821,false,
1425,"13c229d2-9027-472a-a4a6-66141b492915",110,"1612050",Penukal Utara,A,43,2021-08-27 11:58:54:710473,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:710473,c1bbb0d29b3b4864b491bf38851b3821,false,
1427,"9b8e8f75-6d35-4f3e-8807-bf56ea54e0af",111,"1613020",Karang Jaya,A,43,2021-08-27 11:58:54:722367,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:722367,c1bbb0d29b3b4864b491bf38851b3821,false,
1430,bebaed15-f0d0-4873-aa75-1a67dc7e8d00,111,"1613050",Karang Dapo,A,43,2021-08-27 11:58:54:736073,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:736073,c1bbb0d29b3b4864b491bf38851b3821,false,
1435,b0d9dd58-e929-430a-92c9-77681b1e789c,112,"1671020",Seberang Ulu I,A,43,2021-08-27 11:58:54:757641,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:757641,c1bbb0d29b3b4864b491bf38851b3821,false,
1438,"6accd6a9-182d-471a-9cf2-24eff07a16fb",112,"1671030",Seberang Ulu Ii,A,43,2021-08-27 11:58:54:772784,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:772784,c1bbb0d29b3b4864b491bf38851b3821,false,
1441,"9f44a1de-45c7-44c1-bc1f-fcb113933e8d",112,"1671041",Bukit Kecil,A,43,2021-08-27 11:58:54:784802,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:784802,c1bbb0d29b3b4864b491bf38851b3821,false,
1444,"1ec9dcb7-3708-4d3b-8889-7a126e9e7828",112,"1671060",Ilir Timur Dua,A,43,2021-08-27 11:58:54:797985,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:797985,c1bbb0d29b3b4864b491bf38851b3821,false,
1448,f1521a30-7a1f-47ef-97ce-870b04a40f6c,112,"1671071",Sematang Borang,A,43,2021-08-27 11:58:54:818429,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 11:58:54:818429,c1bbb0d29b3b4864b491bf38851b3821,false,
