"id","uuid_key","province_id","code","name","status","created_by","created_at","created_client","updated_by","updated_at","updated_client","deleted","kemendagri_code"
15,"8ffdbb32-4e33-4f1f-bb13-86c709409483",1,"1115",Kabupaten Nagan Raya,A,43,2021-08-27 08:30:08:164853,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:164853,c1bbb0d29b3b4864b491bf38851b3821,false,
16,b539e19f-e07d-4df8-87f7-a2044ef954f6,1,"1116",Kabupaten Aceh Jaya,A,43,2021-08-27 08:30:08:169295,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:169295,c1bbb0d29b3b4864b491bf38851b3821,false,
17,"462738e3-1f4d-4acf-a92e-d1bc89a8a7aa",1,"1117",Kabupaten Bener Meriah,A,43,2021-08-27 08:30:08:174243,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:174243,c1bbb0d29b3b4864b491bf38851b3821,false,
18,b2bee05e-4e7a-4f47-9eb1-d2618b36fd39,1,"1118",Kabupaten Pidie Jaya,A,43,2021-08-27 08:30:08:178996,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:178996,c1bbb0d29b3b4864b491bf38851b3821,false,
19,"616c7766-2741-4bbb-a171-0fade57f1d8b",1,"1171",Kota Banda Aceh,A,43,2021-08-27 08:30:08:183185,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:183185,c1bbb0d29b3b4864b491bf38851b3821,false,
20,"8653513b-7fcd-47d8-81a4-597646b719f8",1,"1172",Kota Sabang,A,43,2021-08-27 08:30:08:187762,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:187762,c1bbb0d29b3b4864b491bf38851b3821,false,
21,"652ed620-2c18-4e8b-9bf8-0d4e6c473aad",1,"1173",Kota Langsa,A,43,2021-08-27 08:30:08:192161,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:192161,c1bbb0d29b3b4864b491bf38851b3821,false,
22,"8c317711-aa14-44e3-ba97-85af9f6778ba",1,"1174",Kota Lhokseumawe,A,43,2021-08-27 08:30:08:198928,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:198928,c1bbb0d29b3b4864b491bf38851b3821,false,
23,"677cf5d1-e93f-48c7-953a-b82cdd6fac3d",1,"1175",Kota Subulussalam,A,43,2021-08-27 08:30:08:203416,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:08:203416,c1bbb0d29b3b4864b491bf38851b3821,false,
24,"84f09529-7e38-4782-885f-a1e5a7a2bfd1",2,"1201",Kabupaten Nias,A,43,2021-08-27 08:30:55:412616,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:412616,c1bbb0d29b3b4864b491bf38851b3821,false,
25,c5ab0685-3121-4c41-bc7d-909d265bf0f4,2,"1202",Kabupaten Mandailing Natal,A,43,2021-08-27 08:30:55:417057,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:417057,c1bbb0d29b3b4864b491bf38851b3821,false,
26,"395cd805-b1b8-4a59-94d3-de2c6e8a08f4",2,"1203",Kabupaten Tapanuli Selatan,A,43,2021-08-27 08:30:55:421473,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:421473,c1bbb0d29b3b4864b491bf38851b3821,false,
27,"0349fad2-cee8-4959-8c8a-69e0cf0acef8",2,"1204",Kabupaten Tapanuli Tengah,A,43,2021-08-27 08:30:55:425981,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:425981,c1bbb0d29b3b4864b491bf38851b3821,false,
28,e6fa9dc1-ee13-4b50-9ee4-463a43a99e87,2,"1205",Kabupaten Tapanuli Utara,A,43,2021-08-27 08:30:55:430166,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:430166,c1bbb0d29b3b4864b491bf38851b3821,false,
29,e42e0f63-fb13-4684-8155-64f05eacfa16,2,"1206",Kabupaten Toba Samosir,A,43,2021-08-27 08:30:55:434420,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:434420,c1bbb0d29b3b4864b491bf38851b3821,false,
30,"4967df6f-79f9-4ed9-9a2a-f2add5c69b60",2,"1207",Kabupaten Labuhanbatu,A,43,2021-08-27 08:30:55:438743,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:438743,c1bbb0d29b3b4864b491bf38851b3821,false,
31,e6943b34-e3d8-47ba-8525-25290f129a59,2,"1208",Kabupaten Asahan,A,43,2021-08-27 08:30:55:443627,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:443627,c1bbb0d29b3b4864b491bf38851b3821,false,
32,c0d764dc-5b1e-4d1f-bc7a-96333f1b8e81,2,"1209",Kabupaten Simalungun,A,43,2021-08-27 08:30:55:447980,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:447980,c1bbb0d29b3b4864b491bf38851b3821,false,
33,"2596b4f8-52b8-4bfc-84e1-c61561422d1c",2,"1210",Kabupaten Dairi,A,43,2021-08-27 08:30:55:452053,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:452053,c1bbb0d29b3b4864b491bf38851b3821,false,
34,"306c12cd-5293-4175-acee-d72b2cec8f05",2,"1211",Kabupaten Karo,A,43,2021-08-27 08:30:55:455883,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:455883,c1bbb0d29b3b4864b491bf38851b3821,false,
35,a7b65a02-64a3-4653-b34f-c95cfa58a4a8,2,"1212",Kabupaten Deli Serdang,A,43,2021-08-27 08:30:55:464190,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:464190,c1bbb0d29b3b4864b491bf38851b3821,false,
36,"8de58f05-e2be-4e24-a49a-c72acd138ec4",2,"1213",Kabupaten Langkat,A,43,2021-08-27 08:30:55:468274,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:468274,c1bbb0d29b3b4864b491bf38851b3821,false,
37,"09ed0db5-cf72-4ecf-ab24-406060efe0eb",2,"1214",Kabupaten Nias Selatan,A,43,2021-08-27 08:30:55:472675,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:472675,c1bbb0d29b3b4864b491bf38851b3821,false,
38,"39656ef0-dbc5-4818-9c6b-5751f9c686ee",2,"1215",Kabupaten Humbang Hasundutan,A,43,2021-08-27 08:30:55:477457,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:477457,c1bbb0d29b3b4864b491bf38851b3821,false,
39,e4ea90b3-8bf3-41ca-8ed3-c285325d03a7,2,"1216",Kabupaten Pakpak Bharat,A,43,2021-08-27 08:30:55:481814,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:481814,c1bbb0d29b3b4864b491bf38851b3821,false,
40,b5fc82b0-5c67-4eb1-b7e4-16b1a27f2ac5,2,"1217",Kabupaten Samosir,A,43,2021-08-27 08:30:55:486090,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:486090,c1bbb0d29b3b4864b491bf38851b3821,false,
43,d0ca8a21-2127-405e-a20c-6824a0e0c418,2,"1220",Kabupaten Padang Lawas Utara,A,43,2021-08-27 08:30:55:498379,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:498379,c1bbb0d29b3b4864b491bf38851b3821,false,
47,"89f5c636-4d98-49d6-8399-ffe162de8349",2,"1224",Kabupaten Nias Utara,A,43,2021-08-27 08:30:55:518150,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:518150,c1bbb0d29b3b4864b491bf38851b3821,false,
50,"943eacd8-2039-4490-ab3c-80878723b1a1",2,"1272",Kota Tanjung Balai,A,43,2021-08-27 08:30:55:530754,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:530754,c1bbb0d29b3b4864b491bf38851b3821,false,
41,f2e97dda-e1fb-46ee-9913-8b42faaf908d,2,"1218",Kabupaten Serdang Bedagai,A,43,2021-08-27 08:30:55:490213,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:490213,c1bbb0d29b3b4864b491bf38851b3821,false,
44,b3c3c02d-1805-43ae-9802-b458b8eea4ad,2,"1221",Kabupaten Padang Lawas,A,43,2021-08-27 08:30:55:502774,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:502774,c1bbb0d29b3b4864b491bf38851b3821,false,
46,"7289a750-2986-4cef-b8e8-a6a05b5071a8",2,"1223",Kabupaten Labuhanbatu Utara,A,43,2021-08-27 08:30:55:513924,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:513924,c1bbb0d29b3b4864b491bf38851b3821,false,
49,e410fad8-280a-4c71-ac54-25b586c29a51,2,"1271",Kota Sibolga,A,43,2021-08-27 08:30:55:527000,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:527000,c1bbb0d29b3b4864b491bf38851b3821,false,
52,a7722d80-bd36-4821-9fd4-3b1315cc31bd,2,"1274",Kota Tebing Tinggi,A,43,2021-08-27 08:30:55:539712,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:539712,c1bbb0d29b3b4864b491bf38851b3821,false,
55,adfb9fea-647e-49b8-8212-c5ffbdf001fd,2,"1277",Kota Padang Sidempuan,A,43,2021-08-27 08:30:55:554906,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:554906,c1bbb0d29b3b4864b491bf38851b3821,false,
42,"7e083862-9efd-4a6c-b4d7-11fe11ba8d2e",2,"1219",Kabupaten Batu Bara,A,43,2021-08-27 08:30:55:494335,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:494335,c1bbb0d29b3b4864b491bf38851b3821,false,
45,f503cf96-b66d-47cd-a4ab-ba61ea520fd2,2,"1222",Kabupaten Labuhanbatu Selatan,A,43,2021-08-27 08:30:55:509599,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:509599,c1bbb0d29b3b4864b491bf38851b3821,false,
48,"73853678-a241-4e20-bf16-ac91c1c1aa7c",2,"1225",Kabupaten Nias Barat,A,43,2021-08-27 08:30:55:522743,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:522743,c1bbb0d29b3b4864b491bf38851b3821,false,
51,a79c7335-c0c4-4c17-9faf-1edd78a8085c,2,"1273",Kota Pematangsiantar,A,43,2021-08-27 08:30:55:535256,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:535256,c1bbb0d29b3b4864b491bf38851b3821,false,
54,e9c84aed-393b-45e3-98d0-2649a4612e86,2,"1276",Kota Binjai,A,43,2021-08-27 08:30:55:547889,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:547889,c1bbb0d29b3b4864b491bf38851b3821,false,
56,"835b217c-1c9c-480c-a634-2239f5f1498a",2,"1278",Kota Gunungsitoli,A,43,2021-08-27 08:30:55:558975,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:30:55:558975,c1bbb0d29b3b4864b491bf38851b3821,false,
57,"7dc7f91a-21c1-4f4f-88b3-b925103b41a9",3,"1301",Kabupaten Kepulauan Mentawai,A,43,2021-08-27 08:39:46:774900,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:774900,c1bbb0d29b3b4864b491bf38851b3821,false,
58,"7b11de22-c7b7-46a3-a4e5-5e589ead103c",3,"1302",Kabupaten Pesisir Selatan,A,43,2021-08-27 08:39:46:780869,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:780869,c1bbb0d29b3b4864b491bf38851b3821,false,
59,"187b2376-e3c0-4870-b63f-67daeecaa82d",3,"1303",Kabupaten Solok,A,43,2021-08-27 08:39:46:786297,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:786297,c1bbb0d29b3b4864b491bf38851b3821,false,
60,"0e354d45-18ee-4803-860d-1aeba3accc3e",3,"1304",Kabupaten Sijunjung,A,43,2021-08-27 08:39:46:791943,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:791943,c1bbb0d29b3b4864b491bf38851b3821,false,
61,af6a7bcb-c6a7-4765-9f31-f00f3abbd2e7,3,"1305",Kabupaten Tanah Datar,A,43,2021-08-27 08:39:46:796190,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:796190,c1bbb0d29b3b4864b491bf38851b3821,false,
62,"69fad5f0-975f-455d-bdfd-0d9b4e40d947",3,"1306",Kabupaten Padang Pariaman,A,43,2021-08-27 08:39:46:799974,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:799974,c1bbb0d29b3b4864b491bf38851b3821,false,
63,"4533e5df-fff5-458b-8707-0a1c70877caf",3,"1307",Kabupaten Agam,A,43,2021-08-27 08:39:46:804219,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:804219,c1bbb0d29b3b4864b491bf38851b3821,false,
64,b7908bf9-5fa1-4646-86c0-0466de781b98,3,"1308",Kabupaten Lima Puluh Kota,A,43,2021-08-27 08:39:46:808532,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:808532,c1bbb0d29b3b4864b491bf38851b3821,false,
65,"52d8e15b-b9e7-4629-bd52-d7c0621d33a1",3,"1309",Kabupaten Pasaman,A,43,2021-08-27 08:39:46:813319,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:813319,c1bbb0d29b3b4864b491bf38851b3821,false,
66,"2deffa07-71b6-48fa-b2f6-5a4222db9c49",3,"1310",Kabupaten Solok Selatan,A,43,2021-08-27 08:39:46:817490,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:817490,c1bbb0d29b3b4864b491bf38851b3821,false,
67,"14005da5-5385-4dc4-95f5-bb310aba8779",3,"1311",Kabupaten Dharmasraya,A,43,2021-08-27 08:39:46:821641,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:821641,c1bbb0d29b3b4864b491bf38851b3821,false,
68,"1f1aeef7-b393-4ad7-a145-c086945a5798",3,"1312",Kabupaten Pasaman Barat,A,43,2021-08-27 08:39:46:828464,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:828464,c1bbb0d29b3b4864b491bf38851b3821,false,
69,"48516e03-67e7-462e-a1fa-1331415cf89b",3,"1371",Kota Padang,A,43,2021-08-27 08:39:46:832538,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:832538,c1bbb0d29b3b4864b491bf38851b3821,false,
70,"08d4745d-3b35-4e26-8507-b7cdc96bfadc",3,"1372",Kota Solok,A,43,2021-08-27 08:39:46:836380,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:836380,c1bbb0d29b3b4864b491bf38851b3821,false,
71,ead4e3e0-4cfa-4570-8dc7-ee7a3df4df75,3,"1373",Kota Sawahlunto,A,43,2021-08-27 08:39:46:840273,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:840273,c1bbb0d29b3b4864b491bf38851b3821,false,
72,e72351c7-37c7-4174-bf2f-ce2417d009e7,3,"1374",Kota Padang Panjang,A,43,2021-08-27 08:39:46:844713,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:844713,c1bbb0d29b3b4864b491bf38851b3821,false,
73,a2d30f00-26da-448c-8ad1-3559e396f079,3,"1375",Kota Bukittinggi,A,43,2021-08-27 08:39:46:849633,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:849633,c1bbb0d29b3b4864b491bf38851b3821,false,
74,"6304eddb-41e7-410f-8639-660fe04bebca",3,"1376",Kota Payakumbuh,A,43,2021-08-27 08:39:46:853279,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:853279,c1bbb0d29b3b4864b491bf38851b3821,false,
75,f43ca688-1aac-4fd3-8a23-7c91eb38c8f8,3,"1377",Kota Pariaman,A,43,2021-08-27 08:39:46:857150,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:39:46:857150,c1bbb0d29b3b4864b491bf38851b3821,false,
76,"4277e507-9b02-4b33-9973-1f66d345b91c",4,"1401",Kabupaten Kuantan Singingi,A,43,2021-08-27 08:40:42:266734,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:266734,c1bbb0d29b3b4864b491bf38851b3821,false,
77,f2013369-77d2-429a-8536-f9a98c9ad78b,4,"1402",Kabupaten Indragiri Hulu,A,43,2021-08-27 08:40:42:271464,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:271464,c1bbb0d29b3b4864b491bf38851b3821,false,
78,"968c2d0a-0acb-4bb4-bf4e-20898e6b0e81",4,"1403",Kabupaten Indragiri Hilir,A,43,2021-08-27 08:40:42:275666,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:275666,c1bbb0d29b3b4864b491bf38851b3821,false,
79,"6dfb200d-dcab-4954-a306-83c69e719949",4,"1404",Kabupaten Pelalawan,A,43,2021-08-27 08:40:42:279755,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:279755,c1bbb0d29b3b4864b491bf38851b3821,false,
80,f1fc70d9-2192-45ec-945e-5f81b93460ec,4,"1405",Kabupaten Siak,A,43,2021-08-27 08:40:42:284675,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:284675,c1bbb0d29b3b4864b491bf38851b3821,false,
81,"445272a9-1b76-40c8-960f-ec2b8be69c5e",4,"1406",Kabupaten Kampar,A,43,2021-08-27 08:40:42:289228,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:289228,c1bbb0d29b3b4864b491bf38851b3821,false,
82,e5357059-7669-44c0-8d3c-460372269471,4,"1407",Kabupaten Rokan Hulu,A,43,2021-08-27 08:40:42:293809,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:293809,c1bbb0d29b3b4864b491bf38851b3821,false,
83,f72e819b-4e41-4a0e-a8c0-6ce363328f72,4,"1408",Kabupaten Bengkalis,A,43,2021-08-27 08:40:42:298179,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:298179,c1bbb0d29b3b4864b491bf38851b3821,false,
84,b55380c7-8de1-490e-97ab-76be2a7a515b,4,"1409",Kabupaten Rokan Hilir,A,43,2021-08-27 08:40:42:302294,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:302294,c1bbb0d29b3b4864b491bf38851b3821,false,
85,"1a3b03a4-09bc-4728-afd9-46c43a6aad74",4,"1410",Kabupaten Kepulauan Meranti,A,43,2021-08-27 08:40:42:306474,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:306474,c1bbb0d29b3b4864b491bf38851b3821,false,
86,d4e7a410-0298-474b-bbf2-14d598769181,4,"1471",Kota Pekanbaru,A,43,2021-08-27 08:40:42:311666,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:311666,c1bbb0d29b3b4864b491bf38851b3821,false,
87,"4c03aaab-497d-4dbf-a7a5-36d20665d51d",4,"1473",Kota Dumai,A,43,2021-08-27 08:40:42:320785,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:320785,c1bbb0d29b3b4864b491bf38851b3821,false,
88,"99d1b9fd-f97e-4adf-8c54-9976ce90631e",5,"1501",Kabupaten Kerinci,A,43,2021-08-27 08:40:42:325425,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:325425,c1bbb0d29b3b4864b491bf38851b3821,false,
89,"0329d628-6330-4657-a77a-e8009b6d13ee",5,"1502",Kabupaten Merangin,A,43,2021-08-27 08:40:42:329532,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:329532,c1bbb0d29b3b4864b491bf38851b3821,false,
90,e4dfed24-3357-497e-9c31-ea1fd6c7f8e2,5,"1503",Kabupaten Sarolangun,A,43,2021-08-27 08:40:42:333315,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:333315,c1bbb0d29b3b4864b491bf38851b3821,false,
93,"193bb3c0-607c-4ca0-aacc-3ca569d4cd05",5,"1506",Kabupaten Tanjung Jabung Timur,A,43,2021-08-27 08:40:42:346295,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:346295,c1bbb0d29b3b4864b491bf38851b3821,false,
96,"774de037-a627-4786-83c0-3e6d12a5f961",5,"1509",Kabupaten Bungo,A,43,2021-08-27 08:40:42:358431,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:358431,c1bbb0d29b3b4864b491bf38851b3821,false,
100,"8603e08a-10cb-4a73-a221-b2bfa43daa96",6,"1602",Kabupaten Ogan Komering Ilir,A,43,2021-08-27 08:41:38:522240,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:522240,c1bbb0d29b3b4864b491bf38851b3821,false,
103,"9fdcc86f-719c-415f-995c-deb85814449a",6,"1605",Kabupaten Musi Rawas,A,43,2021-08-27 08:41:38:534538,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:534538,c1bbb0d29b3b4864b491bf38851b3821,false,
106,"1024ba29-132c-41dd-9e71-87d6e7b8bd70",6,"1608",Kabupaten Ogan Komering Ulu Selatan,A,43,2021-08-27 08:41:38:547640,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:547640,c1bbb0d29b3b4864b491bf38851b3821,false,
109,b718d088-e54b-4e24-8f4e-e68523b43b30,6,"1611",Kabupaten Empat Lawang,A,43,2021-08-27 08:41:38:562293,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:562293,c1bbb0d29b3b4864b491bf38851b3821,false,
111,"7208919e-e46c-4b1d-9fd5-204ec0f7f779",6,"1613",Kabupaten Musi Rawas Utara,A,43,2021-08-27 08:41:38:573449,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:573449,c1bbb0d29b3b4864b491bf38851b3821,false,
114,ccd9886d-2fcd-4e28-bb72-083a13b0b7d0,6,"1673",Kota Pagar Alam,A,43,2021-08-27 08:41:38:586174,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:586174,c1bbb0d29b3b4864b491bf38851b3821,false,
116,"5c6e408c-2a7b-42f9-b1a1-74e928f516a1",7,"1701",Kabupaten Bengkulu Selatan,A,43,2021-08-27 08:41:38:595671,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:595671,c1bbb0d29b3b4864b491bf38851b3821,false,
119,"330ad480-e342-4260-b361-b5f06e94557b",7,"1704",Kabupaten Kaur,A,43,2021-08-27 08:41:38:610957,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:610957,c1bbb0d29b3b4864b491bf38851b3821,false,
122,"5fce0f98-24c4-42e3-9c1e-5c801f5c8399",7,"1707",Kabupaten Lebong,A,43,2021-08-27 08:41:38:625919,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:625919,c1bbb0d29b3b4864b491bf38851b3821,false,
125,"8238e5a6-2d93-4c68-831f-e30df618b4f0",7,"1771",Kota Bengkulu,A,43,2021-08-27 08:41:38:637927,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:637927,c1bbb0d29b3b4864b491bf38851b3821,false,
91,"6cd9bb51-efa3-44a1-9685-9c9bbb6dcb3e",5,"1504",Kabupaten Batang Hari,A,43,2021-08-27 08:40:42:337639,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:337639,c1bbb0d29b3b4864b491bf38851b3821,false,
94,"70a91e1d-e382-46dd-935a-0209a9d4be41",5,"1507",Kabupaten Tanjung Jabung Barat,A,43,2021-08-27 08:40:42:350444,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:350444,c1bbb0d29b3b4864b491bf38851b3821,false,
97,"28ad68b9-a420-472e-90c8-42b28e16694d",5,"1571",Kota Jambi,A,43,2021-08-27 08:40:42:365902,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:365902,c1bbb0d29b3b4864b491bf38851b3821,false,
101,e718a436-ee01-4c0a-9d97-38cc6f53c447,6,"1603",Kabupaten Muara Enim,A,43,2021-08-27 08:41:38:526380,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:526380,c1bbb0d29b3b4864b491bf38851b3821,false,
104,"6e86c314-22a3-43e8-aeae-e7d15044433c",6,"1606",Kabupaten Musi Banyuasin,A,43,2021-08-27 08:41:38:539157,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:539157,c1bbb0d29b3b4864b491bf38851b3821,false,
107,ac01a30a-f576-4067-ae88-7fc9bcab3528,6,"1609",Kabupaten Ogan Komering Ulu Timur,A,43,2021-08-27 08:41:38:552074,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:552074,c1bbb0d29b3b4864b491bf38851b3821,false,
112,c97e3cdd-4e77-4b1a-8f44-18f6be471b34,6,"1671",Kota Palembang,A,43,2021-08-27 08:41:38:577826,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:577826,c1bbb0d29b3b4864b491bf38851b3821,false,
115,"0bdd9d4e-236b-4d16-bd59-a6ae65025f47",6,"1674",Kota Lubuk Linggau,A,43,2021-08-27 08:41:38:590566,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:590566,c1bbb0d29b3b4864b491bf38851b3821,false,
118,d4af18f8-b3d3-414e-967d-5bda7a656b66,7,"1703",Kabupaten Bengkulu Utara,A,43,2021-08-27 08:41:38:606837,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:606837,c1bbb0d29b3b4864b491bf38851b3821,false,
121,d4629ca2-6ec5-42f9-a2bc-bc2ec199ec71,7,"1706",Kabupaten Muko Muko,A,43,2021-08-27 08:41:38:621946,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:621946,c1bbb0d29b3b4864b491bf38851b3821,false,
124,"2e69ed35-59a2-4f22-9df5-2fc76d917c8c",7,"1709",Kabupaten Bengkulu Tengah,A,43,2021-08-27 08:41:38:634228,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:634228,c1bbb0d29b3b4864b491bf38851b3821,false,
95,"2d1d5637-b35d-4d9e-bee7-367ca76454d8",5,"1508",Kabupaten Tebo,A,43,2021-08-27 08:40:42:354262,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:354262,c1bbb0d29b3b4864b491bf38851b3821,false,
98,e50a0948-a77b-495f-a20c-4216d69d6c27,5,"1572",Kota Sungai Penuh,A,43,2021-08-27 08:40:42:370287,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:40:42:370287,c1bbb0d29b3b4864b491bf38851b3821,false,
99,"0b7f238a-d805-4daf-a058-98ef64474910",6,"1601",Kabupaten Ogan Komering Ulu,A,43,2021-08-27 08:41:38:517291,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:517291,c1bbb0d29b3b4864b491bf38851b3821,false,
102,"17e16c8b-8502-4612-827e-a74ecb28125a",6,"1604",Kabupaten Lahat,A,43,2021-08-27 08:41:38:530698,c1bbb0d29b3b4864b491bf38851b3821,43,2021-08-27 08:41:38:530698,c1bbb0d29b3b4864b491bf38851b3821,false,
